,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
248,,"['We booked a night here when Rebecca Ferguson was singing for my husbands birthday . It was the best birthday hes ever had ! Rebecca was fantastic , the food was beautiful and the atmosphere was great . We would definately go again . They even upgraded our table and wrote happy birthday with a candle in my husbands cheesecake . ']", January 2018,g186338-d2180904-r559973023,g186338-d2180904,[],[],5,12 February 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '83'], ['thumbs-up-fill', '56']]","['Thurso, United Kingdom']",Michelle H,"Great night , lovely food , excellent entertainment",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r559973023-Boisdale_Canary_Wharf-London_England.html
249,,"['went for a team dinner. had Oyster, Haggis and 7oz Tournedous fillet. Live music was good - someone was playing the cello and another was playing the piano. Brilliant!. The steak was oh so good, so tender!']", February 2018,g186338-d2180904-r559973855,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '30', '50']",5,12 February 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '181'], ['thumbs-up-fill', '308']]","['Pune, India']",durgasankar,Food connoisseurs - you will love this place,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r559973855-Boisdale_Canary_Wharf-London_England.html
250,,"['What a great night, we booked to see Elvis with VIP table right at the front and it was fantastic, from the moment we walked in the staff were great , service was first class, prices I thought were very fair and the food was very nice ,Elvis was fantastic and put on a great show, my only little grumble is the cost of the VIP table £45 per person was expensive I thought , but we were on the best table, would highly recommend going here for a great night out, will be back soon']", January 2018,g186338-d2180904-r552247803,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,7 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '158'], ['thumbs-up-fill', '65']]","['London, United Kingdom']",F9434IWdavem,Oh What Night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r552247803-Boisdale_Canary_Wharf-London_England.html
251,,['Visited Boisdale with the same group of friends last year and we went back for more this year because we enjoyed our first visit. '], January 2018,g186338-d2180904-r553127501,g186338-d2180904,[],[],4,11 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '30'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",tweeniess,So good we went back for more ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r553127501-Boisdale_Canary_Wharf-London_England.html
252,,"['Normally when you go to these type of places you can’t get both , here you get great entertainment and fantastic menu to choose from with great fresh food .', 'We all enjoyed the food the service and the entertainment fantastic night all round it won’t be forgotten .']", January 2018,g186338-d2180904-r552105530,g186338-d2180904,[],[],5,6 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '2384'], ['thumbs-up-fill', '700']]","['Chelmsford, United Kingdom']",827martinob,Great food and Elvis show ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r552105530-Boisdale_Canary_Wharf-London_England.html
253,,"['Having been a regular visitor at Boisdales in Belgravia we thought we would try their restaurant at Canary Wharf. ', 'Having arrived early we had a couple of cocktails in the bar and they were superb. We made are way upstairs and were shown to our table and from here is where it all went wrong. There were 3 table for two persons and you could barely walk between then. ', 'Next we were given the wrong menus!', 'We ordered some wine and sparkling water The wine arrived promptly but we had to ask a further 3 times for the water!!', 'The starters arrived as ordered and were both very good indeed. ', 'We both chose rib eye steak for main and we ordered two extra side dishes. The steak arrived and were very good, but no side dishes. We just kept being told they were coming!! They did eventually arrive once I had finished my steak so we refused them. The waitress then arrived and asked my wife why we had refused something that we ordered!!!', 'We had coffee that was Luke warm and a liquor whilst watching the band. ', 'I asked to see the Manager but he never showed his face. Over all a terrible experience and one I will not be repeating.']", January 2018,g186338-d2180904-r553706900,g186338-d2180904,[],[],2,14 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '17']]","['Tadworth, England, United Kingdom']",Steve G,Unexpectedly Disappointing ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r553706900-Boisdale_Canary_Wharf-London_England.html
254,,"['What a great night!', 'To celebrate the growth of our business with a couple of our business partners in 2017 we all decieded to take the two teams out and celebrate in style in an evening of good food and drink with the added bonus of the soulfull, husky voice of Rebecca Ferguson singing to us.', 'Rebecca was amazing, she sung a repoitoir of some popular Blues covers and some tracks from her recent 3rd Album “The Lady Sings The Blues”. She sang for about 90 mins. ', 'After the show, I thought it was a nice touch that Rebecca came down through the audience and was happy to have photo’s taken chat and interact with us. I think she hung around for at least 30-45 mins after the show. ', 'Amazing.', 'I have concentrated in my review on the many positive sides of the evening as I didnt want the terrible service we recieved from our table waiter to cloud what was an excellent show.', 'We have visited Biosdales Canary Wharf loads of times before and I want to make it known the service here has been very good.If are served by a waiter called Trevor- please ask for someone else as this will seriously improve your chances of being served promptly. I will be taking this issue up futher with Biosdales to enable them to look into this.', 'Trevor was all over the place.', 'Thank you Biosdales and Rebecca for a great evening.']", January 2018,g186338-d2180904-r553414281,g186338-d2180904,[],[],4,12 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '42'], ['thumbs-up-fill', '37']]","['London, United Kingdom']",steve b,Rebecca Ferguson Sings The Blues In E14,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r553414281-Boisdale_Canary_Wharf-London_England.html
255,,"['Great evening spent at Boisdale on Friday 19th January. Rebecca Ferguson has the most amazing voice and her choice of songs and the brilliant backing group just made the whole evening special. ', 'Food and service was first class. Will definitely be back again.']", January 2018,g186338-d2180904-r555663307,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '50', '50']",5,22 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '8']]","['Sandwich, United Kingdom']",karenluch,Fantastic Evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r555663307-Boisdale_Canary_Wharf-London_England.html
256,,"['We went out for our anniversary. Nice music. Food not like we expected(too expensive, not worth it) and not even anniversary plate.. quite disappointed.']", December 2017,g186338-d2180904-r552577570,g186338-d2180904,[],[],1,8 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]",[],winterrose89,Nothing special,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r552577570-Boisdale_Canary_Wharf-London_England.html
257,,"['We booked to have dinner and listen to Si Cranstoun. The service was good as usual, although we did wait quite a while for our starter to arrive. The food was excellent, haggis starter particularly good, main courses were good too and very substantial. Desserts weren’t part of the package but were offered as extra, however we couldn’t manage one! The music was brilliant as well!']", January 2018,g186338-d2180904-r554919967,g186338-d2180904,[],[],5,20 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '114'], ['thumbs-up-fill', '34']]","['Cotswolds, United Kingdom']",Ghislaine C,Excellent dinner concert package,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r554919967-Boisdale_Canary_Wharf-London_England.html
258,,"['We had tickets to see Rebecca Ferguson who was performing at the club for 2 weeks only. Fabulous show and nice intimate atmosphere. ', 'Drinks and food expensive but the location above Cabot Square is superb with really good facilities and easy to park downstairs. Will definitely go again. ']", January 2018,g186338-d2180904-r554132128,g186338-d2180904,[],[],5,16 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '63'], ['thumbs-up-fill', '31']]","['Dartford, United Kingdom']",billie-the-dog,Cool bar in unique location ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r554132128-Boisdale_Canary_Wharf-London_England.html
259,,"['Visited Boisdale on 17/1 to see Rebecca Ferguson. Had best table, right by stage, meal good,drinks good, fabulous show with Rebecca and band at their best. Great night out only marred by other ignorant guests talking loudly all through the show. Will b going back soon. ']", January 2018,g186338-d2180904-r554700865,g186338-d2180904,[],[],4,19 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '44'], ['thumbs-up-fill', '35']]","['Paphos, Cyprus']",LightPacker522851,Super night out,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r554700865-Boisdale_Canary_Wharf-London_England.html
260,,"['Service - poor', 'Food - poor', 'Entertainment brilliant', 'Great location, brilliant jazz music, 2 people in our group of 10 sent back their starter and then their main the main was inedible for some not being able to put your fork in a Potatoe is extremely bad, we waited over and hour for drinks and then only half the table got drinks our server told us to send an email as there was no managers available, we ended up get the services and 3 bottles of wine knocked off the bill, I would have rather had great food and better service.']", December 2017,g186338-d2180904-r547528898,g186338-d2180904,[],[],3,16 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '112'], ['thumbs-up-fill', '80']]","['Orpington, United Kingdom']",Jan2412,Birthday treat,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r547528898-Boisdale_Canary_Wharf-London_England.html
261,,"['We have visited two of the other Boisdale venues before and did really enjoy them so was basically really looking forward to visiting this one.', 'IT TURNED OUT TO BE MAJOR DISAPPOINTMENT!', 'We had booked a VIP table and sat down at 8.20 and this is when the ongoing wait started and which then kept on happening. ', 'We waited about 20 minutes for the menus to arrive, a further 20 odd minutes for some one to ask if we wanted drinks which then took a further 20 mins. At this time, no one had asked if we were ready to order or whether we wanted the wine list so we had to ask for both. Once this was done and the wine had been ordered and delivered, we then faced another 30 minutes or so wait for the starters, then at least another 30 odd minutes for the main course by which time our patience was wearing thin so we demanded why there was so much delay. The answer was ambiguous at best and the apology muted. ', ""By the time the main course arrived, our wine had been drunk so I requested a glass of the same wine to accompany the dinner. What arrived was 'plonk' at which time I asked to see the head waiter. He apologised and arranged for a replacement glass of wine which did arrive and which was correct this time."", 'On finishing our dinner, believe it or not, there was yet another wait with the cheese platters arriving past 11pm by which time our appetite and patience had disappeared. ', 'It also meant that due to our depressed mood, given the wait, we did not enjoy the music as much as we would have hoped especially given this was part of the reason we went.', 'That was it, I demanded to see the manager to whom I relayed our thoughts on the whole evening and stated that we would seek compensation and that we would never return to the venue. We also expressed that the experience had clouded our overall impression of the Boisdale group.', 'OK, all drinks were wiped from the bill but in our minds, this did not make up for what was by far the worst dining experience we have ever had.', 'AVOID!']", December 2017,g186338-d2180904-r547511016,g186338-d2180904,[],[],1,16 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '467'], ['thumbs-up-fill', '153']]","['Sorede, France']",10chris02,ATROCIOUS!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r547511016-Boisdale_Canary_Wharf-London_England.html
262,,"[""The title gives you an indication that I was not impressed. Maybe it's a personal thing but giving a poor review is unusual for me so when I mean it I mean it. "", ""Everyone and the tables are so packed in that there is little space to move but possibly this is to maximise business in December. To be fair the food was mass catering quality, poor school dinners at best. The table service was excellent at ensuring wine bottles were emptied so that more could be opened and charged for, definitely good for business. The entertainment was shades of grey literally! I am unsure if the band actually wanted to play and even waited until 9.30 to start - I'm just not sure if that was such a great idea."", ""I know that I am being generous giving a 'poor' rating but it is the season of good will and giving less than that would be just terrible!!""]", December 2017,g186338-d2180904-r547793572,g186338-d2180904,"['Value', 'Service', 'Food']","['20', '30', '20']",2,18 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '148'], ['thumbs-up-fill', '30']]","['Croydon, United Kingdom']",J_dubbs7,London club style decor looking as tired as the food and the entertainment,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r547793572-Boisdale_Canary_Wharf-London_England.html
263,,"['Absolutely fabulous New Years Eve with the west end Jersey Boys. Great table (premium, by the bar), excellent food and service. Entertainment was the best we have seen here (having seen Soul sisters last year, and numerous Frank & dean tributes). Disappointed with management decision not to allow dancing at the front, as cramped dancing was always a feature. Someone complained, and not entering into the spirit of the occasion. Jersey boys was so good, really lovely evening in an intimate location. Only negative for us was to have 12.5% service charge added to already expensive (pre paid) dinner and music ticket. A bit strong.']", January 2018,g186338-d2180904-r551505919,g186338-d2180904,"['Value', 'Service', 'Food']","['30', '50', '50']",5,4 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '175'], ['thumbs-up-fill', '57']]","['Greater London, United Kingdom']",Mac097,Fabulous New Years Eve,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r551505919-Boisdale_Canary_Wharf-London_England.html
264,,"['Me and my colleagues attended Boisdales for our Christmas party. We had the best time. The food was delicious and hot, very well presented too. The Ratpack Christmas party was AMAZING, the whole restaurant was up dancing. Fab. ', 'I thoroughly enjoyed it.']", December 2017,g186338-d2180904-r548722087,g186338-d2180904,[],[],5,22 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '96'], ['thumbs-up-fill', '105']]","['London, United Kingdom']",MagicNumba,Best Christmas party,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r548722087-Boisdale_Canary_Wharf-London_England.html
265,,"['Visited for New Years Eve and as expected it was a great evening. Good food, good service and fabulous entertainment.', 'The only disappointing thing was the managers decision to stop us dancing in front of the stage because of one woman’s complaint she could not see the stage properly. ', 'Anyone who has been to Boisdale previously knows that is the place to dance, the squashed packed dance floor just adds to the atmosphere.', 'It was just such a shame one person could be so selfish.']", December 2017,g186338-d2180904-r551092516,g186338-d2180904,[],[],5,3 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '10'], ['thumbs-up-fill', '7']]",[],Kevin L,New Years Eve,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r551092516-Boisdale_Canary_Wharf-London_England.html
266,,"['Absolutely super night with fine food and wine followed by a frank Sinatra and Dean Martin tribute act. You have to see these guys as they were dynamite.', ' ']", December 2017,g186338-d2180904-r551201322,g186338-d2180904,[],[],5,3 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '22'], ['thumbs-up-fill', '14']]","['London, United Kingdom']",fortrusf42,Outstanding event ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r551201322-Boisdale_Canary_Wharf-London_England.html
267,,"['Service very good, no complaints about the food either - belly pork was very good. The cabaret was a tribute to Frank Sinatra and Dean Martin - they were pretty good. It was a shame we had to leave early. Really enjoyed it.']", December 2017,g186338-d2180904-r548895440,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '50', '40']",4,23 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '149'], ['thumbs-up-fill', '57']]","['London, United Kingdom']",Susan S,Lovely to have live music,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r548895440-Boisdale_Canary_Wharf-London_England.html
268,,"['We booked this as our Christmas present to ourselves and we were not disappointed. I have never eaten in such a well run restaurant, The staff could not do enough for you and the food was out of this world.', 'We watched The Dean Martin & Frank Sinatra Vegas show and they were fantastic performers and entertainers.', 'To sum my review up...... Boisdale = AMAZING and i would go back in a flash.']", December 2017,g186338-d2180904-r551107324,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,3 January 2018,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '2']]",[],Lorraine F,Best Night Out Ever,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r551107324-Boisdale_Canary_Wharf-London_England.html
269,,"['Booked the set menu for the Frank and Dean show at Xmas, and it was absolutely brilliant.', 'The place itself extrudes ambiance, and the food was top quality.', 'Highly recommended ']", December 2017,g186338-d2180904-r550049526,g186338-d2180904,[],[],5,29 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '40'], ['thumbs-up-fill', '16']]","['Chesterfield, United Kingdom']",CraigBates,Superb Spot,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r550049526-Boisdale_Canary_Wharf-London_England.html
270,,['Had dinner at Boisdale Canary Wharf on Saturday evening. The service was first class and really attentive. The food was amazing and the Frank and Dean show was fantastic. The whole experience was near perfect and reminded me why this restaurant is my personal favourite and still possibly the best restaurant in London.'], December 2017,g186338-d2180904-r546710182,g186338-d2180904,[],[],5,11 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '2']]",[],Keith E,Frank and Dean night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r546710182-Boisdale_Canary_Wharf-London_England.html
271,,"['Feels like you’re in a private members club! Deep rich reds and tartan, stag heads etc on the wall and a huge whiskey bar. Brilliant live music, and a very nice menu. ', 'Certainly a different evening out with a lovely view over Canary Wharf.']", October 2017,g186338-d2180904-r544880584,g186338-d2180904,[],[],4,3 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '81'], ['thumbs-up-fill', '66']]","['Vienna, Austria']",dendenz1,Very cool jazz bar/Restaurant ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r544880584-Boisdale_Canary_Wharf-London_England.html
272,,"['Having lunched at the Boisdale in Belgravia restaurant in the past, this was my first visit to its Canary Wharf restaurant.', 'A traditional Sunday lunch accompanied by live jazz entertainment.', 'The restaurant staff could have been better coordinated.', 'On the whole, an enjoyable lunchtime interlude']", November 2017,g186338-d2180904-r542418553,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '30', '40']",4,21 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '204'], ['thumbs-up-fill', '47']]","['Kent, United Kingdom']",EarlRay60,"Sunday lunch at the Boisdale, Canary Wharf",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r542418553-Boisdale_Canary_Wharf-London_England.html
273,,['So last night 4 of us came to Boisdales for a Xmas get-together. Our waitress Kate was fantastic...friendly and on the ball. My husband ordered 2 large vodka/sodas for us and i can honestly say all we could taste was water. Same thing on our 2nd order...water. We decided to buy a bottle of vodka for £108.00 thinking it would be cheaper....it was a 75cl bottle what u can buy in a supermarket for £12.00! Moving on....i ordered advacado as a starter....i found 3 small pieces in total amongst a load of green salad! For my main course i ordered Cod....it turned up raw...really unacceptable considering what we were paying for the meal. My husbands rib eye steak was bland and chewy as well. Our 2 friends meals were nothing special either. On the bright side...the Vegas Night was great...but we wont be rushing back for below average food at above average prices and ridiculously priced drinks.'], December 2017,g186338-d2180904-r545402070,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '40', '20']",3,6 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '50'], ['thumbs-up-fill', '48']]","['London, United Kingdom']",dollyrocker17,FOOD AND DRINKS OVER-PRICED...GREAT ENTERTAINMENT.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r545402070-Boisdale_Canary_Wharf-London_England.html
274,,"['We went to the frank sinatra tribute which was good ', 'We all ordered steaks which I may add took ages to arrive ', 'When they did they was going to walk away still like jelly in the middle and undercooked and we all asked for medium -rare ', 'We all 5 of us couldn’t eat it .. ', 'the management was very apologetic and asked if we wanted 5 more ', 'We really had enough by then ', 'So we got a complimentary bottle of wine ', 'Still had a good night and it was very busy .. ', 'would I return .. ermmm prob yes but I wish they had they had all them silly things in order for a 10/10 ']", November 2017,g186338-d2180904-r542631560,g186338-d2180904,[],[],3,22 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '31'], ['thumbs-up-fill', '23']]","['Grays Thurrock, United Kingdom']",josyr-1234,Birthdays ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r542631560-Boisdale_Canary_Wharf-London_England.html
275,,"['Dear Sirs,', ' ', 'We visited your restaurant on Friday 1st December for our family Christmas meal, of which there were 9 of us, some of whom had travelled over from Ireland to see family and enjoy a Christmas meal altogether.', ' ', 'We were booked in for 8:15 and were showed to our tables and left with the menus, after around 20 minutes we were still waiting for a waiter to come and ask if we would like any drinks or wine, so we took it upon ourselves to ask for the wine list, which was duly bought over.', ' ', 'We then waited another 20 minutes for someone to come and take our drinks order, which included 5 cocktails and 2 bottles of wine. Only the 2 bottles of wine and 2 of the cocktails were brought over. We then waited until 9:15pm and we had to go and speak to the manager to complain that our order had not been taken and that we were still waiting for the other 3 cocktails.', ' ', 'At around 9:30 our food order was taken, a full hour and 15 minutes after we had sat down.', ' ', 'When the starters arrived 2 of our table had ordered the rocket watercress and parmesan salad, but instead were given beetroot and goats cheese, something that was not on the menu, and two of our table ordered the avocado salad which had about 2 pieces of avocado in it, but after having to wait for so long we did not want to complain and wait even longer to start eating.', ' ', 'Once finished we waited a while for the table to be cleared and we did complain to the manager about the starters being incorrect and he did mention he would bring out the correct starters but we said no could we just have our mains. The mains arrived, 3 of us ordered the rib eye steak, from having a rib eye before I would expect to see a bit of fat around the edge to enhance the flavour, but the steaks we were given were half meat and half fat, I will attach a picture to show what we left as it was just fat and gristle. The problem was the steak was tasty just a shame we couldn’t have enjoyed it more.', ' ', 'We then waited again until about half 11 for our plates to be cleared a full 3 hours and 15 minutes after we had sat down, we were then given the main dessert menu rather then the set menu which we had paid for.', ' ', 'When the waitress came to take our order I asked for the cheese plate and she said which one so I said there is only one on the set menu and you have given us the incorrect menus which she apologised for and bought over the correct menus for the rest of the table.', ' ', 'We were finally served our desserts at 5 past Midnight, at which point we had had enough of waiting and didn’t really enjoy them, because it felt like we were eating them for the sake of it as we had already pre-paid for them.', ' ', 'This is the first time I have been to dinner and had my main one day and my dessert on another day.', ' ', 'I had been looking forward to visiting your restaurant because I enjoy my whiskey and cigars, so I wanted to try some whiskeys, a couple of weeks ago I tried a Cherry Bourbon and had read on your website you had a vast choice of whiskeys, I asked the maître de if you had a cherry bourbon and he said he was not sure but he would find out, he never came back and told me which I thought was extremely poor form.', ' ', 'After we had ordered our desserts which was about 11:45pm, myself and another member of our party headed down to the cigar room, which we would have done a lot earlier if we hadn’t of waited nearly 3 hours to finish our mains, when we got to the cigar room they said they were no longer serving, and we could not buy one, so again one of the things I had been looking forward to, I could not enjoy because of the terribly poor service.', ' ', 'To add to the overall bad service, we had two tables next to us, who appeared to think they were at a football match rather then a good restaurant and it took us to complain 3 or 4 times before anything was actually done with them, even though we were told by one of your waitresses you were trying to get rid of them, but 5 minutes later more drinks and shots were being bought to them. Our table was abused with disgusting language from the table next to us - which I wont repeat on here. After numerous complaints nothing was done till the end of the night when the police removed these people.', ' ', 'When it came to paying the bill, we had a long conversation with the manager and expressed all of our disappointments throughout the evening and she was kind enough to take off some of the bottles of wine we had ordered and we eventually paid approx. £187 for our drinks.', ' ', 'We had previously paid £60 each for the set menu, which for that I would expect good food and good service, I could have had better food and service going to my local Wimpy.', ' ', 'If you are going to portray yourselves as a high end restaurant at least have the staff and produce to back this up.', ' ', 'Due to the long delays we had encountered we did not leave the restaurant until 12:30am by which point we had missed our last train home, so we had to order Uber’s to take us home, one of which was £45 and the other was about £30 so this was an extra £75 we had to pay out as a group due to your poor service.', ' ', 'We really expected more from this night, and if we had not already pre-paid for the meal we would have walked out before ordering our starters because of the length of time it took to order, I appreciate if it was a busy night, but you do these music evenings fairly often so you should be used to dealing with a full cover of tables.', ' ', 'Also, we could not enjoy the music on offer, as were having to eat our starters and mains as the entertainment reached its pinnacle due to the long delays we encountered throughout the evening', ' ', 'Both myself and my partner would not visit your restaurant again and I think I speak for the remainder of the party as well.', ' ', 'I also work in the City and am quite near your Bishopsgate restaurant and previously I have considered using your restaurant for a business lunch or dinner, but I definitely would not be doing that now as I would not want to be embarrassed in front of any clients who I would have taken.', ' ', 'I await your response to our numerous concerns.', ' ', 'Regards']", December 2017,g186338-d2180904-r544975227,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '10', '10']",1,4 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '11']]","['London, United Kingdom']",tgordonx,Worst experience - will not return,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r544975227-Boisdale_Canary_Wharf-London_England.html
276,,"['Impressive venue..very theatrical like an old gentleman’s club... blood red walls and plaid wallpaper..a huge wall of whisky …!!naked lady paintings very tasteful. ', ' Certainly up there with places to go...not cheap! But hey you don’t do it every week....?', ' Very good service very good food expensive wine....(geez be careful......) and watch out for the additional service charge which is discretionary.....?!!', ' Haggis n Neeps Belly of Pork and a Panna cotta plus an excellent tribute act Frank and Dean The Vegas Show ....', 'Scottish oak smoked salmon, wild venison carpaccio, crispy Szechuan pepper and chilli squid.....mains rib eye steak, turkey wrapped in parma ham and a crab salmon and haddock fishcake.... cheeseboard,sticky toffee chocolate cup and Christmas pudding...a bit of dancing ....excellent time was had by all…what an evening...unforgettable. Thank you Boisdale…. (A bottle of chocolate block red from SA.....£80!!!!! In Waitrose £21.99!! )of course you don’t have to buy it......please try it it’s an experience.... ']", December 2017,g186338-d2180904-r545679417,g186338-d2180904,[],[],5,7 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '53'], ['thumbs-up-fill', '24']]","['Lowestoft, United Kingdom']",markbG7756PH,Family Christmas dinner and show.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r545679417-Boisdale_Canary_Wharf-London_England.html
